attack_flag,h_true,c_true,detected,tau_detect,tau_detect_censored,false_alarm,h_hat_final,id_correct,final_entropy,final_ampvar,cumulative_act_cost,planner_runtime_ms_mean,planner_runtime_ms_p95,max_hide_error,algorithm,episode_id,case,attack_mag
True,48,-0.02,True,3,3,False,50,False,0.20290687616795242,0.0074639814707538705,0.4948417944683423,38.77276444691233,65.87705146230297,0.0,Robust-MTD,91,case57,0.02
True,50,-0.02,False,20,20,False,50,True,0.1340244140553491,0.008103872904847043,0.4948417944683423,49.72189174441155,102.69561805762358,0.0,Robust-MTD,92,case57,0.02
True,53,-0.02,True,2,2,False,54,False,0.20150911476024447,0.013133655488257701,0.4948417944683423,38.30785214959178,93.52471691963729,0.0,Robust-MTD,93,case57,0.02
True,43,0.02,True,3,3,False,44,False,0.18606616691536207,0.003276722853962524,0.4948417944683423,38.43217100366019,78.67176877043677,0.0,Robust-MTD,94,case57,0.02
True,40,-0.02,False,20,20,False,40,True,0.4747421356538044,0.19774835271233115,0.4948417944683423,33.26132914517075,46.41527254716493,0.0,Robust-MTD,95,case57,0.02
True,10,-0.02,False,20,20,False,10,True,3.867181978119988e-10,0.006716505493575347,0.4948417944683423,37.28727295238059,65.91043780790642,0.0,Robust-MTD,96,case57,0.02
True,14,0.02,True,9,9,False,14,True,4.190418845169353e-10,0.0034844732392583524,0.4948417944683423,34.8355478461599,51.54776393610519,0.0,Robust-MTD,97,case57,0.02
True,53,-0.02,True,1,1,False,51,False,0.2752245194457137,0.010397403451926537,0.4948417944683423,37.92781045194715,60.85908818349709,0.0,Robust-MTD,98,case57,0.02
True,49,-0.02,False,20,20,False,50,False,0.21328128149326478,0.007259182286227728,0.4948417944683423,37.13474154646974,51.90691250609236,0.0,Robust-MTD,99,case57,0.02
True,56,0.02,False,20,20,False,38,False,0.17144189062445964,0.015075328873929006,0.4948417944683423,41.929554141825065,81.45698126463687,0.0,Robust-MTD,100,case57,0.02
True,17,-0.02,True,15,15,False,18,False,0.2991963125840712,0.006278252859155412,0.4948417944683423,38.76395619881805,65.57284404116217,0.0,Robust-MTD,101,case57,0.02
True,12,0.02,True,1,1,False,12,True,3.8671819781197475e-10,0.00045950791273184757,0.4948417944683423,38.183837503311224,73.53415798279457,0.0,Robust-MTD,102,case57,0.02
True,48,-0.02,True,4,4,False,50,False,0.1857333042664155,0.007674395336423248,0.4948417944683423,33.94712709414307,52.39443890459372,0.0,Robust-MTD,103,case57,0.02
True,31,0.02,False,20,20,False,30,False,0.463384174691516,0.08135525079389094,0.4948417944683423,35.09655835805461,49.10985478491057,0.0,Robust-MTD,104,case57,0.02
True,31,0.02,False,20,20,False,0,False,0.5014044194377314,0.37927871841146826,0.4948417944683423,46.93362100224476,89.70030001364651,0.0,Robust-MTD,105,case57,0.02
True,41,-0.02,False,20,20,False,41,True,6.0816253832393664e-05,0.016573394249153155,0.4948417944683423,37.092456305981614,62.52937709505205,0.0,Robust-MTD,106,case57,0.02
True,16,-0.02,False,20,20,False,0,False,0.5018336344897224,0.37283662819821667,0.4948417944683423,43.20263345434796,103.18406668666292,0.0,Robust-MTD,107,case57,0.02
True,20,0.02,True,10,10,False,18,False,0.22905960060372413,0.006919239991480721,0.4948417944683423,35.00079585064668,58.387166351894855,0.0,Robust-MTD,108,case57,0.02
True,50,0.02,True,17,17,False,50,True,0.2021788485501749,0.0074453877463439315,0.4948417944683423,33.70546245132573,52.81720447528643,0.0,Robust-MTD,109,case57,0.02
True,17,0.02,True,7,7,False,18,False,0.24594269398586288,0.006809483532195242,0.4948417944683423,43.75899794977158,79.28238606255037,0.0,Robust-MTD,110,case57,0.02
True,41,0.02,False,20,20,False,41,True,0.12588133789884498,0.02845336640535917,0.4948417944683423,31.628543700207956,40.619001450249925,0.0,Robust-MTD,111,case57,0.02
True,15,0.02,False,20,20,False,0,False,0.512492185309887,0.36940437032446594,0.4948417944683423,34.04639794607647,51.09620625153186,0.0,Robust-MTD,112,case57,0.02
True,12,-0.02,True,1,1,False,12,True,3.8671819781197475e-10,0.00045950791273184757,0.4948417944683423,33.154727195505984,74.89489170257002,0.0,Robust-MTD,113,case57,0.02
True,33,-0.02,False,20,20,False,30,False,0.40688451535458325,0.06968015618439882,0.4948417944683423,32.051291555399075,51.612618094077334,0.0,Robust-MTD,114,case57,0.02
True,8,0.02,False,20,20,False,8,True,3.8671819781197594e-10,0.004882064964206214,0.4948417944683423,35.15384154743515,49.82258366362658,0.0,Robust-MTD,115,case57,0.02
True,16,-0.02,False,20,20,False,0,False,0.5105561707013708,0.36960223138544424,0.4948417944683423,35.050202047568746,49.97032324608883,0.0,Robust-MTD,116,case57,0.02
True,46,-0.02,False,20,20,False,0,False,0.5275759450199005,0.3590088283938086,0.4948417944683423,37.899681308772415,52.26332674792502,0.0,Robust-MTD,117,case57,0.02
True,8,-0.02,True,8,8,False,8,True,3.8671819781197475e-10,0.004882064964206214,0.4948417944683423,37.898116500582546,62.24012529710308,0.0,Robust-MTD,118,case57,0.02
True,20,0.02,True,2,2,False,18,False,0.2591369774077164,0.0066985515711400715,0.4948417944683423,37.55609394866042,53.7949625053443,0.0,Robust-MTD,119,case57,0.02
True,52,-0.02,True,1,1,False,54,False,0.20337125795880204,0.013141708177182292,0.4948417944683423,42.358281355700456,77.59196109254854,0.0,Robust-MTD,120,case57,0.02
True,9,-0.02,False,20,20,False,9,True,0.1945102303239631,0.08713730668368316,0.4948417944683423,33.249106400762685,61.811350297648474,0.0,Robust-MTD,121,case57,0.02
True,21,0.02,False,20,20,False,0,False,0.49744842580269644,0.3826334237538389,0.4948417944683423,39.65837085270323,78.50863930361812,0.0,Robust-MTD,122,case57,0.02
True,43,0.02,True,1,1,False,44,False,0.0844864312640906,0.003676921790300525,0.4948417944683423,38.677645949064754,80.98446011717898,0.0,Robust-MTD,123,case57,0.02
True,18,-0.02,True,9,9,False,18,True,0.2409739926197798,0.006844671875395877,0.4948417944683423,38.599027003510855,70.29765867337122,0.0,Robust-MTD,124,case57,0.02
True,38,-0.02,False,20,20,False,38,True,0.17144177556037501,0.015075328998226237,0.4948417944683423,35.31825200479943,49.68356666795445,0.0,Robust-MTD,125,case57,0.02
True,47,-0.02,False,20,20,False,0,False,0.5672210629445905,0.3441086375161386,0.4948417944683423,39.92969164683018,86.1560166376876,0.0,Robust-MTD,126,case57,0.02
True,51,-0.02,False,20,20,False,54,False,0.17674385592670053,0.01490976918745652,0.4948417944683423,38.47474370559212,76.2768252636306,0.0,Robust-MTD,127,case57,0.02
True,23,0.02,True,0,0,False,0,False,0.5567653153748447,0.3516945776156149,0.4948417944683423,33.375052199698985,41.77449373819404,0.0,Robust-MTD,128,case57,0.02
True,40,0.02,True,15,15,False,40,True,0.4565812731893747,0.1948238094818306,0.4948417944683423,31.898173005902212,48.644786910153925,0.0,Robust-MTD,129,case57,0.02
True,20,-0.02,True,1,1,False,18,False,0.3124668673376355,0.0060722043159552805,0.4948417944683423,35.16085624578409,55.79506317735651,0.0,Robust-MTD,130,case57,0.02
True,51,-0.02,False,20,20,False,54,False,0.12339561737517192,0.01624621299835013,0.4948417944683423,39.114591749967076,59.15926008892712,0.0,Robust-MTD,131,case57,0.02
True,26,0.02,True,15,15,False,25,False,0.2137901184632156,0.005135103706174418,0.4948417944683423,39.41816060105339,65.84462355822326,0.0,Robust-MTD,132,case57,0.02
True,43,-0.02,True,1,1,False,44,False,0.052756407302756575,0.0037622143582598283,0.4948417944683423,34.0513480536174,72.33383335114922,0.0,Robust-MTD,133,case57,0.02
True,54,-0.02,False,20,20,False,54,True,0.1198917947291426,0.016364922756477773,0.4948417944683423,36.17810615396593,89.90652049542405,0.0,Robust-MTD,134,case57,0.02
True,32,0.02,False,20,20,False,0,False,0.5107783115535734,0.3703795586640063,0.4948417944683423,32.77936655504163,43.55559164832814,0.0,Robust-MTD,135,case57,0.02
True,47,0.02,False,20,20,False,0,False,0.5765526991053611,0.3185890810954448,0.4948417944683423,36.30203335196711,56.36406249250286,0.0,Robust-MTD,136,case57,0.02
True,51,0.02,True,2,2,False,54,False,0.11835435313491101,0.01636931736180261,0.4948417944683423,36.004847852746025,55.9467256476637,0.0,Robust-MTD,137,case57,0.02
True,53,0.02,True,1,1,False,54,False,0.1667439966704782,0.01479514690992631,0.4948417944683423,34.91296249849256,48.45534762716854,0.0,Robust-MTD,138,case57,0.02
True,54,0.02,False,20,20,False,54,True,0.12739774870530085,0.016207118310702335,0.4948417944683423,40.755029194406234,104.0501958370442,0.0,Robust-MTD,139,case57,0.02
True,20,0.02,True,2,2,False,18,False,0.2529826792178845,0.006750981339923675,0.4948417944683423,33.48831260227598,55.780093721114135,0.0,Robust-MTD,140,case57,0.02
True,52,0.02,True,6,6,False,54,False,0.1835990380832689,0.014031640830516754,0.4948417944683423,34.312516715726815,67.20400211634114,0.0,Robust-MTD,141,case57,0.02
True,10,0.02,True,13,13,False,10,True,3.8671819781212525e-10,0.006716505493575347,0.4948417944683423,38.40495829936117,58.387422861415004,0.0,Robust-MTD,142,case57,0.02
True,12,-0.02,True,1,1,False,12,True,3.8671819781197475e-10,0.00045950791273184757,0.4948417944683423,28.261991747422144,35.182458965573474,0.0,Robust-MTD,143,case57,0.02
True,10,0.02,True,13,13,False,10,True,3.8671803305494245e-10,0.006716505493575351,0.4948417944683423,31.275650046882223,56.01743687875569,0.0,Robust-MTD,144,case57,0.02
True,11,-0.02,True,19,19,False,11,True,3.8671819781197475e-10,0.004888621605915981,0.4948417944683423,37.215881154406816,63.957807986298576,0.0,Robust-MTD,145,case57,0.02
True,25,-0.02,True,4,4,False,28,False,0.16622578305657826,0.003651931375362452,0.4948417944683423,33.114377059973776,49.19883273250889,0.0,Robust-MTD,146,case57,0.02
True,36,0.02,True,1,1,False,36,True,0.016698070373930656,0.000915839278122917,0.4948417944683423,34.646893705939874,57.11348718614318,0.0,Robust-MTD,147,case57,0.02
True,44,-0.02,False,20,20,False,44,True,0.033620959303646336,0.0038056837238474284,0.4948417944683423,43.925643793772906,74.84772912575869,0.0,Robust-MTD,148,case57,0.02
True,24,0.02,False,20,20,False,33,False,0.3952400235849224,0.031801717857432944,0.4948417944683423,40.240054004243575,70.19660145451785,0.0,Robust-MTD,149,case57,0.02
True,3,0.02,False,20,20,False,3,True,0.06273818280363899,0.00842497544293216,0.4948417944683423,32.988287549233064,62.15447499998845,0.0,Robust-MTD,150,case57,0.02
True,42,0.02,False,20,20,False,42,True,6.096348403683709e-06,0.012298984645743328,0.4948417944683423,34.41367709892802,50.73202289640904,0.0,Robust-MTD,151,case57,0.02
True,23,0.02,False,20,20,False,0,False,0.6021105064587726,0.32445535253300833,0.4948417944683423,40.85661879507825,81.15430477482734,0.0,Robust-MTD,152,case57,0.02
True,45,0.02,False,20,20,False,45,True,4.2504881423517846e-10,0.008872938520432755,0.4948417944683423,35.86296044813935,64.73817771184258,0.0,Robust-MTD,153,case57,0.02
True,24,-0.02,False,20,20,False,34,False,0.4014262161614583,0.03233814415105572,0.4948417944683423,37.364658451406285,66.88433955423535,0.0,Robust-MTD,154,case57,0.02
True,22,-0.02,False,20,20,False,0,False,0.6204303676220212,0.30180209711866496,0.4948417944683423,45.98813130578492,118.41597352758984,0.0,Robust-MTD,155,case57,0.02
True,23,0.02,False,20,20,False,0,False,0.5010959811566537,0.3776911243040404,0.4948417944683423,37.42642294091638,59.73554583033548,0.0,Robust-MTD,156,case57,0.02
True,54,0.02,False,20,20,False,54,True,0.25085126522211265,0.018185272050583373,0.4948417944683423,35.961616595159285,44.53664822212888,0.0,Robust-MTD,157,case57,0.02
True,33,-0.02,False,20,20,False,30,False,0.42594521885957376,0.046543236306053094,0.4948417944683423,37.083633299334906,52.17975839623252,0.0,Robust-MTD,158,case57,0.02
True,39,-0.02,False,20,20,False,39,True,9.355031196257128e-05,0.003647480648246544,0.4948417944683423,36.5524417051347,71.54052326222883,0.0,Robust-MTD,159,case57,0.02
True,13,0.02,True,1,1,False,13,True,3.8671819781197475e-10,0.0005704733218803301,0.4948417944683423,43.02886444493197,127.20033604418859,0.0,Robust-MTD,160,case57,0.02
True,38,0.02,False,20,20,False,56,False,0.1716174192515314,0.015074559691373694,0.4948417944683423,36.48063545697369,77.59824136155657,0.0,Robust-MTD,161,case57,0.02
True,35,0.02,True,1,1,False,35,True,0.037862759491184096,0.0008700626700870098,0.4948417944683423,36.30587504885625,69.53420031641144,0.0,Robust-MTD,162,case57,0.02
True,26,-0.02,True,1,1,False,26,True,0.20090456629645287,0.00519877799542133,0.4948417944683423,36.91603759652935,78.92825384624302,0.0,Robust-MTD,163,case57,0.02
True,1,0.02,False,20,20,False,0,False,0.5394113704119722,0.3598118568413333,0.4948417944683423,39.39415004570037,81.79448506562039,0.0,Robust-MTD,164,case57,0.02
True,49,-0.02,True,19,19,False,50,False,0.2279317319660448,0.007037909152456979,0.4948417944683423,32.85633140185382,55.0616312364582,0.0,Robust-MTD,165,case57,0.02
True,40,0.02,False,20,20,False,0,False,0.6144904211813796,0.30770652097636214,0.4948417944683423,35.34766679513268,58.9882065803977,0.0,Robust-MTD,166,case57,0.02
True,40,0.02,False,20,20,False,0,False,0.5657779420853327,0.3424761050999756,0.4948417944683423,38.80873546295334,76.06732016720345,0.0,Robust-MTD,167,case57,0.02
True,28,0.02,True,6,6,False,28,True,2.852016042647486e-06,0.0033735240077673416,0.4948417944683423,30.96741465269588,42.85148609196768,0.0,Robust-MTD,168,case57,0.02
True,38,0.02,False,20,20,False,38,True,0.2050878080079184,0.014662977018148643,0.4948417944683423,35.94076249864884,68.01722437958234,0.0,Robust-MTD,169,case57,0.02
True,27,0.02,True,2,2,False,25,False,0.20869023333995088,0.0051619765131385555,0.4948417944683423,28.821741696447134,43.32281281240285,0.0,Robust-MTD,170,case57,0.02
True,30,-0.02,False,20,20,False,0,False,0.5358985316768373,0.36157448214107213,0.4948417944683423,37.29666039289441,62.83608990197537,0.0,Robust-MTD,171,case57,0.02
True,31,-0.02,False,20,20,False,0,False,0.5699486210220288,0.3425956558844444,0.4948417944683423,38.718704096390866,77.0284169644583,0.0,Robust-MTD,172,case57,0.02
True,27,0.02,True,5,5,False,25,False,0.19281322280171126,0.005231961390945605,0.4948417944683423,30.98836230346933,38.960979462717674,0.0,Robust-MTD,173,case57,0.02
True,51,0.02,False,20,20,False,54,False,0.15966397639640043,0.015435305245028676,0.4948417944683423,39.71205844427459,72.42764228431044,0.0,Robust-MTD,174,case57,0.02
True,28,0.02,True,4,4,False,28,True,1.968917457524718e-07,0.0033735227548446494,0.4948417944683423,37.936260452261195,66.97487291239669,0.0,Robust-MTD,175,case57,0.02
True,33,-0.02,False,20,20,False,30,False,0.37662973651036147,0.05248163856052618,0.4948417944683423,32.974666595691815,48.91213779337705,0.0,Robust-MTD,176,case57,0.02
True,20,-0.02,True,4,4,False,18,False,0.24123090369977376,0.006844239584308995,0.4948417944683423,39.699810443562455,93.71741845679938,0.0,Robust-MTD,177,case57,0.02
True,5,0.02,False,20,20,False,5,True,2.4641215779692925e-05,0.008826055206153248,0.4948417944683423,40.621093701338395,73.41069404501472,0.0,Robust-MTD,178,case57,0.02
True,38,0.02,False,20,20,False,56,False,0.1715745450108991,0.01507484942663994,0.4948417944683423,36.010397848440334,64.68150801083539,0.0,Robust-MTD,179,case57,0.02
True,52,-0.02,True,2,2,False,54,False,0.19824710964408984,0.013445838713364865,0.4948417944683423,40.699185349512845,77.63798123341985,0.0,Robust-MTD,180,case57,0.02
True,48,0.02,True,6,6,False,50,False,0.249208512904172,0.006724426338450107,0.4948417944683423,34.66147714643739,56.857529160333854,0.0,Robust-MTD,181,case57,0.02
True,32,-0.02,False,20,20,False,0,False,0.5250092495008445,0.36842727167896944,0.4948417944683423,29.362710341229104,40.457462231279365,0.0,Robust-MTD,182,case57,0.02
True,48,0.02,True,6,6,False,50,False,0.24036229606079487,0.006818426269438699,0.4948417944683423,36.93811669072602,83.3890356763732,0.0,Robust-MTD,183,case57,0.02
True,48,0.02,True,2,2,False,50,False,0.15011889198605038,0.007919595809081966,0.4948417944683423,34.07525215588976,70.14475063479041,0.0,Robust-MTD,184,case57,0.02
True,5,0.02,True,12,12,False,5,True,0.0316804408608335,0.008897905854638958,0.4948417944683423,38.21845430065878,58.873400351149044,0.0,Robust-MTD,185,case57,0.02
True,41,0.02,False,20,20,False,41,True,0.0037386595505715043,0.01677286762616973,0.4948417944683423,37.564999907044694,48.06776634941343,0.0,Robust-MTD,186,case57,0.02
True,29,-0.02,False,20,20,False,33,False,0.3805615368268685,0.03037361649008155,0.4948417944683423,32.3829978966387,45.7926389441127,0.0,Robust-MTD,187,case57,0.02
True,10,-0.02,True,11,11,False,10,True,3.867181703519506e-10,0.006716505493575347,0.4948417944683423,36.71339150168933,54.42783330217937,0.0,Robust-MTD,188,case57,0.02
True,13,0.02,True,1,1,False,13,True,3.8671819781197475e-10,0.0005704733218803301,0.4948417944683423,20.61184580088593,24.67800213489682,0.0,Robust-MTD,189,case57,0.02
True,7,-0.02,False,20,20,False,0,False,0.5158758755036303,0.36895508942692806,0.4948417944683423,27.044747947365977,37.102194369072095,0.0,Robust-MTD,190,case57,0.02
True,34,-0.02,False,20,20,False,0,False,0.5934388745790994,0.2746822869081254,0.4948417944683423,29.061483303667046,37.246353513910435,0.0,Robust-MTD,191,case57,0.02
True,23,-0.02,False,20,20,False,0,False,0.5187911784737212,0.3739543991826429,0.4948417944683423,30.322768795304,44.69208989175968,0.0,Robust-MTD,192,case57,0.02
True,22,-0.02,False,20,20,False,0,False,0.5030787754482434,0.3794353893915153,0.4948417944683423,28.547277106554247,44.832588970894,0.0,Robust-MTD,193,case57,0.02
True,53,-0.02,True,2,2,False,54,False,0.20111283607464353,0.013304716136333949,0.4948417944683423,18.26682305545546,21.301007998408753,0.0,Robust-MTD,194,case57,0.02
True,40,0.02,False,20,20,False,40,True,0.31071462421790264,0.08273411211948589,0.4948417944683423,37.62556039728224,74.08766598964577,0.0,Robust-MTD,195,case57,0.02
True,4,-0.02,False,20,20,False,0,False,0.5437719657568213,0.35577387450007397,0.4948417944683423,20.929899948532693,25.05265654472169,0.0,Robust-MTD,196,case57,0.02
True,23,0.02,False,20,20,False,0,False,0.5173528429290171,0.3687263826238718,0.4948417944683423,31.9126270536799,61.08491734776182,0.0,Robust-MTD,197,case57,0.02
True,17,0.02,True,19,19,False,18,False,0.30492007804277665,0.006180296928723738,0.4948417944683423,21.3488166074967,25.275435420917347,0.0,Robust-MTD,198,case57,0.02
True,28,0.02,True,2,2,False,28,True,5.330709048587095e-10,0.00337352267774135,0.4948417944683423,12.94502095261123,14.713010063860565,0.0,Robust-MTD,199,case57,0.02
True,26,-0.03,False,20,20,False,0,False,0.597351507676644,0.33920660640915273,0.6449621867960693,23.009814755641855,31.09372678154614,0.0,HMTD-MDE,0,case57,0.03
True,49,-0.03,False,20,20,False,49,True,0.11515034188092162,0.013480401639693268,0.6449621867960693,31.76406034035608,55.54367289296352,0.0,HMTD-MDE,1,case57,0.03
True,53,-0.03,True,2,2,False,53,True,0.26623275960558573,0.0074945282189385065,0.6449621867960693,33.68060845241416,55.581265216460515,0.0,HMTD-MDE,2,case57,0.03
True,37,0.03,True,5,5,False,37,True,0.188922706682175,0.011077565939661343,0.6449621867960693,30.18793335359078,40.98992848594211,0.0,HMTD-MDE,3,case57,0.03
True,46,0.03,True,17,17,False,0,False,0.5722160171393835,0.3637529756599208,0.6449621867960693,31.42531240300741,53.80310269829353,0.0,HMTD-MDE,4,case57,0.03
True,17,0.03,False,20,20,False,17,True,0.36292599450165314,0.0818037158034386,0.6449621867960693,23.756618599873036,33.50576214143075,0.0,HMTD-MDE,5,case57,0.03
True,24,0.03,False,20,20,False,34,False,0.4081209527382998,0.016565323576627003,0.6449621867960693,34.212656403542496,76.912525316584,0.0,HMTD-MDE,6,case57,0.03
True,3,0.03,True,1,1,False,3,True,1.0902500375756125e-08,0.003483236931570537,0.6449621867960693,28.009475144790486,45.34737149369904,0.0,HMTD-MDE,7,case57,0.03
True,8,-0.03,True,1,1,False,8,True,3.8671819781197475e-10,0.00028489480589777717,0.6449621867960693,35.72984990023542,80.09424579795454,0.0,HMTD-MDE,8,case57,0.03
True,22,0.03,False,20,20,False,17,False,0.6073898348670321,0.22062113072814615,0.6449621867960693,33.72163730091415,60.853243398014484,0.0,HMTD-MDE,9,case57,0.03
True,29,-0.03,False,20,20,False,31,False,0.4313504103327837,0.02159680750466539,0.6449621867960693,23.516870802268386,31.49322743120138,0.0,HMTD-MDE,10,case57,0.03
True,28,-0.03,False,20,20,False,28,True,0.15432934175872803,0.024863738290241293,0.6449621867960693,24.699068706831895,35.33832328685094,0.0,HMTD-MDE,11,case57,0.03
True,8,0.03,True,1,1,False,8,True,3.8671819781197475e-10,0.00028489480589777717,0.6449621867960693,32.23939160525333,71.59274941368496,0.0,HMTD-MDE,12,case57,0.03
True,28,-0.03,False,20,20,False,28,True,0.1608539392286565,0.0253253329403657,0.6449621867960693,34.20756235427689,69.58630058215931,0.0,HMTD-MDE,13,case57,0.03
True,22,0.03,False,20,20,False,0,False,0.6050241339703905,0.34711342894618313,0.6449621867960693,39.403431143728085,88.66143269406169,0.0,HMTD-MDE,14,case57,0.03
True,26,0.03,False,20,20,False,0,False,0.5769506282248741,0.34583549627044147,0.6449621867960693,28.763883403735235,37.16933573596185,0.0,HMTD-MDE,15,case57,0.03
True,40,-0.03,False,20,20,False,40,True,0.0012555596533213593,0.011280591982784546,0.6449621867960693,34.35692499333527,58.40747023466983,0.0,HMTD-MDE,16,case57,0.03
True,1,-0.03,False,20,20,False,0,False,0.640763270291448,0.3297796381944657,0.6449621867960693,51.505552051821724,156.932545543532,0.0,HMTD-MDE,17,case57,0.03
True,37,-0.03,False,20,20,False,37,True,0.19087924384431665,0.011242107678590033,0.6449621867960693,29.56921240547672,52.44331076100934,0.0,HMTD-MDE,18,case57,0.03
True,42,-0.03,False,20,20,False,42,True,5.572590877185649e-07,0.033997047490407786,0.6449621867960693,34.00515004468616,52.94564440555407,0.0,HMTD-MDE,19,case57,0.03
True,32,0.03,False,20,20,False,0,False,0.5467974402758083,0.3737548756766365,0.6449621867960693,23.450527054956183,31.318503871443678,0.0,HMTD-MDE,20,case57,0.03
True,20,0.03,True,7,7,False,18,False,0.28318585316532074,0.01323805860989683,0.6449621867960693,35.248808399774134,75.1061589427991,0.0,HMTD-MDE,21,case57,0.03
True,46,0.03,False,20,20,False,0,False,0.5575519956931269,0.3677462182297545,0.6449621867960693,30.164470843737945,47.62061870715115,0.0,HMTD-MDE,22,case57,0.03
True,42,0.03,False,20,20,False,42,True,0.00011227741689598774,0.034006997721786995,0.6449621867960693,35.85025634383783,78.68871487153228,0.0,HMTD-MDE,23,case57,0.03
True,56,-0.03,True,3,3,False,38,False,0.17144197219159746,0.015389865816179866,0.6449621867960693,35.73501889768522,60.202078853035395,0.0,HMTD-MDE,24,case57,0.03
True,53,0.03,True,1,1,False,51,False,0.2561599406874364,0.01165324779100529,0.6449621867960693,34.56433551036753,51.6275625413983,0.0,HMTD-MDE,25,case57,0.03
True,48,0.03,True,1,1,False,48,True,3.999610544407246e-10,0.0027537127027620427,0.6449621867960693,29.928247909992933,39.74456935538913,0.0,HMTD-MDE,26,case57,0.03
True,24,-0.03,True,16,16,False,34,False,0.41041849448923357,0.016833268158275936,0.6449621867960693,38.57908950012643,63.08644757955339,0.0,HMTD-MDE,27,case57,0.03
True,20,0.03,True,8,8,False,18,False,0.24845972766826438,0.01634695394016335,0.6449621867960693,32.68479580874555,49.34364169021138,0.0,HMTD-MDE,28,case57,0.03
True,34,-0.03,True,18,18,False,31,False,0.4379278818164832,0.026904387928276666,0.6449621867960693,30.804674950195476,44.68565863789991,0.0,HMTD-MDE,29,case57,0.03
True,11,-0.03,True,1,1,False,11,True,3.8671819781197475e-10,0.0002955651145503168,0.6449621867960693,43.615275048068725,93.6449333355995,0.0,HMTD-MDE,30,case57,0.03
True,38,0.03,False,20,20,False,56,False,0.17144161142341954,0.015389855279092387,0.6449621867960693,30.918572898372076,46.72535209683702,0.0,HMTD-MDE,31,case57,0.03
True,32,0.03,False,20,20,False,0,False,0.5879016679549027,0.35349371377115535,0.6449621867960693,32.11446244677063,60.80040894157724,0.0,HMTD-MDE,32,case57,0.03
True,15,-0.03,False,20,20,False,0,False,0.5713359374964161,0.36778030335853573,0.6449621867960693,37.07346664159559,73.77066246990582,0.0,HMTD-MDE,33,case57,0.03
True,36,0.03,True,1,1,False,36,True,3.6206587920289186e-08,0.0008651682042817102,0.6449621867960693,34.95508954511024,57.94250444450884,0.0,HMTD-MDE,34,case57,0.03
True,26,0.03,False,20,20,False,0,False,0.5533604519484077,0.3701926699535645,0.6449621867960693,29.467962446506135,41.43695267557633,0.0,HMTD-MDE,35,case57,0.03
True,28,0.03,False,20,20,False,27,False,0.16364239480729656,0.028558783201206733,0.6449621867960693,29.99112914549187,41.59758925088682,0.0,HMTD-MDE,36,case57,0.03
True,3,0.03,True,1,1,False,3,True,4.12849466978023e-10,0.0034832369284092035,0.6449621867960693,35.59656245051883,62.095902423607214,0.0,HMTD-MDE,37,case57,0.03
True,6,0.03,True,1,1,False,6,True,3.8671819781197475e-10,0.002363277542522319,0.6449621867960693,41.88083115150221,94.43278159596959,0.0,HMTD-MDE,38,case57,0.03
True,51,-0.03,False,20,20,False,54,False,0.197252699697134,0.050601385866947235,0.6449621867960693,40.22395624779165,62.09534098743461,0.0,HMTD-MDE,39,case57,0.03
True,17,0.03,False,20,20,False,17,True,0.4487111161145648,0.12857288529228159,0.6449621867960693,34.69696659303736,49.24370827502574,0.0,HMTD-MDE,40,case57,0.03
True,49,-0.03,True,12,12,False,49,True,0.07106306631549314,0.014229521442777428,0.6449621867960693,44.736822848790325,117.54077287914699,0.0,HMTD-MDE,41,case57,0.03
True,19,-0.03,True,1,1,False,18,False,0.2492950813047442,0.017058040671555953,0.6449621867960693,33.82839999976568,57.159260421758525,0.0,HMTD-MDE,42,case57,0.03
True,31,0.03,False,20,20,False,33,False,0.41382628603218025,0.03606227460359546,0.6449621867960693,35.307420798926614,44.09787057666109,0.0,HMTD-MDE,43,case57,0.03
True,55,0.03,True,1,1,False,55,True,0.19249468983534537,0.005878889844726847,0.6449621867960693,35.595985446707346,48.01718122034799,0.0,HMTD-MDE,44,case57,0.03
True,2,0.03,True,5,5,False,2,True,2.226474208719305e-06,0.005048855796360887,0.6449621867960693,34.61658539308701,67.71646008710377,0.0,HMTD-MDE,45,case57,0.03
True,34,-0.03,True,18,18,False,31,False,0.43774697080730696,0.027038500587406908,0.6449621867960693,29.724508253275417,50.61678928032052,0.0,HMTD-MDE,46,case57,0.03
True,14,-0.03,False,20,20,False,14,True,3.8671819781197724e-10,0.007593593808137527,0.6449621867960693,31.706612498965114,43.14079443574888,0.0,HMTD-MDE,47,case57,0.03
True,1,0.03,False,20,20,False,0,False,0.5534156767645307,0.3206534207441216,0.6449621867960693,34.95962494635023,72.69350479764398,0.0,HMTD-MDE,48,case57,0.03
True,34,-0.03,False,20,20,False,31,False,0.4385382067585238,0.024709640114547866,0.6449621867960693,37.55486250738613,73.4942211798625,0.0,HMTD-MDE,49,case57,0.03
True,40,-0.03,False,20,20,False,40,True,0.001418629690279426,0.011279827310293221,0.6449621867960693,28.63577100506518,45.545783365378156,0.0,HMTD-MDE,50,case57,0.03
True,27,-0.03,False,20,20,False,17,False,0.6053870167439064,0.15405779110222056,0.6449621867960693,28.57914795167744,36.35139618127142,0.0,HMTD-MDE,51,case57,0.03
True,44,-0.03,False,20,20,False,0,False,0.5545583930284959,0.3726653071823215,0.6449621867960693,31.23625820153393,49.09175586362835,0.0,HMTD-MDE,52,case57,0.03
